Gene,TiledRegionStart,TiledRegionStop,GeneStart,GeneStop,Mark,RegionStart,RegionStop
ADAM23,-25241,150611,0,150611,Ab6_G0,-21,988
ADAM23,-25241,150611,0,150611,Ab6_G0,7429,8088
ADAM23,-25241,150611,0,150611,Ab7_G0,-21,688
ADAM23,-25241,150611,0,150611,Ab7_G0,7229,8088
ADAM9,-10000,67169,0,67169,Ab4_G0,-426,453
ADAM9,-10000,67169,0,67169,Ab6_G0,4097,4706
ADAM9,-10000,67169,0,67169,Ab6_G0,-426,453
ADAM9,-10000,67169,0,67169,Ab7_G0,4097,4706
ADAM9,-10000,67169,0,67169,Ab7_G0,-426,453
AIM1,-167466,54539,0,54539,Ab2_G0,-167466,-166807
AIM1,-167466,54539,0,54539,Ab4_G0,5434,6493
AIM1,-167466,54539,0,54539,Ab6_G0,5384,6493
AK1,-10000,10000,0,5548,Ab2_G0,-1469,840
AK1,-10000,10000,0,5548,Ab2_G0,-8289,-7480
AK1,-10000,10000,0,5548,Ab4_G0,-1469,1590
AK1,-10000,10000,0,5548,Ab6_G0,-1469,4620
AK1,-10000,10000,0,5548,Ab6_G0,-2869,-1840
AK1,-10000,10000,0,5548,Ab7_G0,-1469,1090
AKP2,-65824,66455,0,54584,Ab2_G0,12026,12905
AKP2,-65824,66455,0,54584,Ab2_G0,1776,2665
AKP2,-65824,66455,0,54584,Ab2_G0,25776,26735
AKP2,-65824,66455,0,54584,Ab2_G0,29776,30785
AKP2,-65824,66455,0,54584,Ab2_G0,33176,34095
AKP2,-65824,66455,0,54584,Ab2_G0,38476,39445
AKP2,-65824,66455,0,54584,Ab2_G0,40976,41585
AKP2,-65824,66455,0,54584,Ab2_G0,44476,45535
AKP2,-65824,66455,0,54584,Ab2_G0,-56674,-55965
AKP2,-65824,66455,0,54584,Ab2_G0,-58074,-57385
AKP2,-65824,66455,0,54584,Ab2_G0,59326,60305
AKP2,-65824,66455,0,54584,Ab2_G0,62276,62895
AKP2,-65824,66455,0,54584,Ab2_G0,63126,63835
AKP2,-65824,66455,0,54584,Ab2_G0,65636,66455
AKP2,-65824,66455,0,54584,Ab4_G0,12026,12905
AKP2,-65824,66455,0,54584,Ab4_G0,1676,2665
AKP2,-65824,66455,0,54584,Ab4_G0,25776,27635
AKP2,-65824,66455,0,54584,Ab4_G0,-2774,-2065
AKP2,-65824,66455,0,54584,Ab4_G0,33176,34095
AKP2,-65824,66455,0,54584,Ab4_G0,39676,40585
AKP2,-65824,66455,0,54584,Ab4_G0,44476,45535
AKP2,-65824,66455,0,54584,Ab4_G0,52226,55015
AKP2,-65824,66455,0,54584,Ab4_G0,5426,6235
AKP2,-65824,66455,0,54584,Ab4_G0,-56604,-55885
AKP2,-65824,66455,0,54584,Ab4_G0,-58324,-57385
AKP2,-65824,66455,0,54584,Ab4_G0,59326,60305
AKP2,-65824,66455,0,54584,Ab4_G0,60726,61355
AKP2,-65824,66455,0,54584,Ab4_G0,62276,62895
AKP2,-65824,66455,0,54584,Ab4_G0,63126,63935
AKP2,-65824,66455,0,54584,Ab4_G0,-64324,-63705
AKP2,-65824,66455,0,54584,Ab4_G0,65036,66455
AKP2,-65824,66455,0,54584,Ab6_G0,12076,12905
AKP2,-65824,66455,0,54584,Ab6_G0,1676,2665
AKP2,-65824,66455,0,54584,Ab6_G0,25776,26735
AKP2,-65824,66455,0,54584,Ab6_G0,33176,34095
AKP2,-65824,66455,0,54584,Ab6_G0,38426,39445
AKP2,-65824,66455,0,54584,Ab6_G0,40676,41335
AKP2,-65824,66455,0,54584,Ab6_G0,44476,45535
AKP2,-65824,66455,0,54584,Ab6_G0,-56604,-55885
AKP2,-65824,66455,0,54584,Ab6_G0,59326,60305
AKP2,-65824,66455,0,54584,Ab6_G0,-64324,-63705
AKP2,-65824,66455,0,54584,Ab6_G0,65086,66045
AKP2,-65824,66455,0,54584,Ab6_G0,-65824,-64955
AKP2,-65824,66455,0,54584,Ab7_G0,12026,12905
AKP2,-65824,66455,0,54584,Ab7_G0,1826,2665
AKP2,-65824,66455,0,54584,Ab7_G0,25776,26735
AKP2,-65824,66455,0,54584,Ab7_G0,3076,3785
AKP2,-65824,66455,0,54584,Ab7_G0,33176,34095
AKP2,-65824,66455,0,54584,Ab7_G0,38426,39445
AKP2,-65824,66455,0,54584,Ab7_G0,44476,45535
AKP2,-65824,66455,0,54584,Ab7_G0,-56604,-55885
AKP2,-65824,66455,0,54584,Ab7_G0,59326,60305
AKP2,-65824,66455,0,54584,Ab7_G0,-64324,-63705
AKP2,-65824,66455,0,54584,Ab7_G0,65086,65995
ALCAM,-10000,203161,0,203161,Ab6_G0,227,1786
ALDH7A1,-10000,47136,0,47136,Ab4_G0,10110,10969
ALDH7A1,-10000,47136,0,47136,Ab6_G0,10110,10969
ALDH7A1,-10000,47136,0,47136,Ab7_G0,10110,10969
ANKRD1,-230029,10000,0,7879,Ab2_G0,-106029,-105420
ANKRD1,-230029,10000,0,7879,Ab2_G0,-113579,-112870
ANKRD1,-230029,10000,0,7879,Ab2_G0,-230029,-228840
ANKRD1,-230029,10000,0,7879,Ab4_G0,-229479,-228670
ANKRD1,-230029,10000,0,7879,Ab6_G0,-230029,-228670
ARIH2,-10000,46438,0,46438,Ab4_G0,43650,44269
ARIH2,-10000,46438,0,46438,Ab6_G0,-709,150
ARIH2,-10000,46438,0,46438,Ab7_G0,-709,50
ASH2L,-10000,30800,0,30800,Ab6_G0,6878,7487
ATXN1,-10000,410083,0,410083,Ab2_G0,-894,165
ATXN1,-10000,410083,0,410083,Ab4_G0,-1044,155
ATXN1,-10000,410083,0,410083,Ab6_G0,-1054,165
ATXN1,-10000,410083,0,410083,Ab7_G0,168635,169394
ATXN1,-10000,410083,0,410083,Ab7_G0,-994,155
B2M,-82518,10000,0,5395,Ab2_G0,-82518,-81859
B2M,-82518,10000,0,5395,Ab6_G0,-18268,-17659
B2M,-82518,10000,0,5395,Ab6_G0,-82468,-81859
BAX,-10000,5881,0,5203,Ab2_G0,2,861
BAX,-10000,5881,0,5203,Ab2_G0,4902,5881
BAX,-10000,5881,0,5203,Ab4_G0,2,1091
BAX,-10000,5881,0,5203,Ab6_G0,1352,1961
BAX,-10000,5881,0,5203,Ab6_G0,2,1091
BAX,-10000,5881,0,5203,Ab7_G0,2,751
BDNF,-161002,52343,0,52343,Ab2_G0,-161002,-160343
BDNF,-161002,52343,0,52343,Ab6_G0,-120052,-119443
BDNF,-161002,52343,0,52343,Ab6_G0,17948,20657
BDNF,-161002,52343,0,52343,Ab7_G0,-120052,-119443
BGN,-23124,19235,0,12287,Ab2_G0,-1284,585
BGN,-23124,19235,0,12287,Ab2_G0,13176,13835
BGN,-23124,19235,0,12287,Ab2_G0,15986,16985
BGN,-23124,19235,0,12287,Ab2_G0,-16374,-12365
BGN,-23124,19235,0,12287,Ab2_G0,-7204,-2415
BGN,-23124,19235,0,12287,Ab2_G0,-9274,-8315
BGN,-23124,19235,0,12287,Ab4_G0,10576,11335
BGN,-23124,19235,0,12287,Ab4_G0,13026,13835
BGN,-23124,19235,0,12287,Ab4_G0,18126,19235
BGN,-23124,19235,0,12287,Ab4_G0,1876,2535
BGN,-23124,19235,0,12287,Ab4_G0,-23124,-22365
BGN,-23124,19235,0,12287,Ab4_G0,5426,7385
BGN,-23124,19235,0,12287,Ab4_G0,-9274,-8315
BGN,-23124,19235,0,12287,Ab6_G0,10576,11335
BGN,-23124,19235,0,12287,Ab6_G0,13176,13835
BGN,-23124,19235,0,12287,Ab6_G0,-14224,-13365
BGN,-23124,19235,0,12287,Ab6_G0,17876,18485
BGN,-23124,19235,0,12287,Ab6_G0,-4574,-2415
BGN,-23124,19235,0,12287,Ab6_G0,-9224,-7965
BGN,-23124,19235,0,12287,Ab7_G0,10576,11335
BGN,-23124,19235,0,12287,Ab7_G0,13176,13835
BGN,-23124,19235,0,12287,Ab7_G0,16226,16985
BGN,-23124,19235,0,12287,Ab7_G0,-4324,-2465
BGN,-23124,19235,0,12287,Ab7_G0,-9274,-8465
BMP2,-87076,10000,0,9686,Ab7_G0,-87076,-86417
BMP4,-51292,512267,0,7079,Ab2_G0,193908,194577
BMP4,-51292,512267,0,7079,Ab2_G0,-51292,-50683
BMP4,-51292,512267,0,7079,Ab2_G0,58608,59267
BMP4,-51292,512267,0,7079,Ab2_G0,9708,11017
BMP4,-51292,512267,0,7079,Ab4_G0,-19142,-18533
BMP4,-51292,512267,0,7079,Ab4_G0,193908,194577
BMP4,-51292,512267,0,7079,Ab4_G0,1998,2917
BMP4,-51292,512267,0,7079,Ab4_G0,406608,407517
BMP4,-51292,512267,0,7079,Ab4_G0,511608,512267
BMP4,-51292,512267,0,7079,Ab4_G0,58608,59267
BMP4,-51292,512267,0,7079,Ab4_G0,9458,10867
BMP4,-51292,512267,0,7079,Ab6_G0,193908,194567
BMP4,-51292,512267,0,7079,Ab6_G0,406608,407517
BMP4,-51292,512267,0,7079,Ab6_G0,409758,410517
BMP4,-51292,512267,0,7079,Ab6_G0,511608,512267
BMP4,-51292,512267,0,7079,Ab7_G0,193908,194567
BMP4,-51292,512267,0,7079,Ab7_G0,406608,407467
BMP4,-51292,512267,0,7079,Ab7_G0,409808,410467
BMP4,-51292,512267,0,7079,Ab7_G0,511608,512267
BMP4,-51292,512267,0,7079,Ab7_G0,9708,10967
BMP6,-10000,154012,0,154012,Ab2_G0,58948,59577
BMP6,-10000,154012,0,154012,Ab4_G0,123578,124227
BMP6,-10000,154012,0,154012,Ab4_G0,124918,125827
BMP6,-10000,154012,0,154012,Ab4_G0,58718,59777
BMP6,-10000,154012,0,154012,Ab6_G0,123578,124277
BMP6,-10000,154012,0,154012,Ab6_G0,125078,125827
BMP6,-10000,154012,0,154012,Ab6_G0,58718,59777
BMP6,-10000,154012,0,154012,Ab7_G0,153318,153977
BMP6,-10000,154012,0,154012,Ab7_G0,58618,59777
BNIP3,-33021,18670,0,18670,Ab2_G0,-33021,-32212
BNIP3,-33021,18670,0,18670,Ab6_G0,-318,731
BRCA1,-10000,77803,0,60356,Ab4_G0,77174,77803
BRCA1,-10000,77803,0,60356,Ab6_G0,69074,70083
BRCA1,-10000,77803,0,60356,Ab6_G0,77114,77803
BRCA1,-10000,77803,0,60356,Ab7_G0,76924,77803
C80913,-30857,135622,0,59540,Ab2_G0,115993,116702
C80913,-30857,135622,0,59540,Ab4_G0,134593,135602
C80913,-30857,135622,0,59540,Ab4_G0,-30857,-30248
C80913,-30857,135622,0,59540,Ab4_G0,-552,157
C80913,-30857,135622,0,59540,Ab6_G0,134643,135502
C80913,-30857,135622,0,59540,Ab6_G0,-552,157
C80913,-30857,135622,0,59540,Ab7_G0,134693,135622
C80913,-30857,135622,0,59540,Ab7_G0,-552,157
CALCR,-135004,78993,0,78993,Ab4_G0,-135004,-134325
CBX2,-29537,10000,0,8241,Ab2_G0,-27237,-26078
CBX2,-29537,10000,0,8241,Ab4_G0,83,1022
CBX2,-29537,10000,0,8241,Ab6_G0,83,1972
CBX2,-29537,10000,0,8241,Ab7_G0,-29537,-28928
CBX2,-29537,10000,0,8241,Ab7_G0,563,1772
CBX3,-10000,63748,0,13088,Ab2_G0,62939,63748
CBX3,-10000,63748,0,13088,Ab7_G0,54139,54798
CBX4,-55660,7399,0,5986,Ab2_G0,-25860,-25101
CBX4,-55660,7399,0,5986,Ab2_G0,4640,5499
CBX4,-55660,7399,0,5986,Ab2_G0,-51160,-48401
CBX4,-55660,7399,0,5986,Ab2_G0,-52660,-51451
CBX4,-55660,7399,0,5986,Ab4_G0,-22010,-20271
CBX4,-55660,7399,0,5986,Ab4_G0,-51160,-49051
CBX4,-55660,7399,0,5986,Ab4_G0,-53310,-51681
CBX4,-55660,7399,0,5986,Ab4_G0,-55660,-54901
CBX4,-55660,7399,0,5986,Ab6_G0,-22260,-21151
CBX4,-55660,7399,0,5986,Ab6_G0,-3049,760
CBX4,-55660,7399,0,5986,Ab6_G0,-42560,-41051
CBX4,-55660,7399,0,5986,Ab6_G0,4430,5149
CBX4,-55660,7399,0,5986,Ab6_G0,-51160,-49401
CBX4,-55660,7399,0,5986,Ab6_G0,-53210,-51681
CBX4,-55660,7399,0,5986,Ab6_G0,5990,7399
CBX4,-55660,7399,0,5986,Ab7_G0,-21060,-20271
CBX4,-55660,7399,0,5986,Ab7_G0,2290,2929
CBX4,-55660,7399,0,5986,Ab7_G0,-42460,-41051
CBX4,-55660,7399,0,5986,Ab7_G0,-50560,-49401
CBX4,-55660,7399,0,5986,Ab7_G0,-53310,-52351
CBX4,-55660,7399,0,5986,Ab7_G0,-55610,-54901
CBX4,-55660,7399,0,5986,Ab7_G0,5990,6899
CBX6,-10000,11653,0,10435,Ab2_G0,10994,11653
CBX6,-10000,11653,0,10435,Ab6_G0,174,1203
CBX7,-14000,16839,0,16839,Ab4_G0,-14000,-13341
CBX7,-14000,16839,0,16839,Ab6_G0,-14000,-13341
CBX8,-10000,7071,0,2477,Ab4_G0,6362,7071
CBX8,-10000,7071,0,2477,Ab6_G0,6362,7071
CCNA2,-10000,50581,0,7076,Ab2_G0,49352,50511
CCNA2,-10000,50581,0,7076,Ab4_G0,44402,45121
CCNA2,-10000,50581,0,7076,Ab4_G0,49352,50581
CCNA2,-10000,50581,0,7076,Ab6_G0,18802,19811
CCNA2,-10000,50581,0,7076,Ab6_G0,49352,50411
CCNA2,-10000,50581,0,7076,Ab7_G0,18852,19461
CCNA2,-10000,50581,0,7076,Ab7_G0,49352,50581
CCND1,-266442,10000,0,9994,Ab2_G0,-103032,-102373
CCND1,-266442,10000,0,9994,Ab2_G0,-104032,-103423
CCND1,-266442,10000,0,9994,Ab2_G0,-105882,-104673
CCND1,-266442,10000,0,9994,Ab2_G0,-107582,-106873
CCND1,-266442,10000,0,9994,Ab2_G0,-128032,-126773
CCND1,-266442,10000,0,9994,Ab2_G0,-132832,-132023
CCND1,-266442,10000,0,9994,Ab2_G0,-148832,-147673
CCND1,-266442,10000,0,9994,Ab2_G0,-154232,-153573
CCND1,-266442,10000,0,9994,Ab2_G0,-155832,-155153
CCND1,-266442,10000,0,9994,Ab2_G0,-157032,-156273
CCND1,-266442,10000,0,9994,Ab2_G0,-171982,-170873
CCND1,-266442,10000,0,9994,Ab2_G0,-175282,-174573
CCND1,-266442,10000,0,9994,Ab2_G0,-192082,-190973
CCND1,-266442,10000,0,9994,Ab2_G0,-204232,-203423
CCND1,-266442,10000,0,9994,Ab2_G0,-223582,-222453
CCND1,-266442,10000,0,9994,Ab2_G0,-225682,-224973
CCND1,-266442,10000,0,9994,Ab2_G0,-230482,-229773
CCND1,-266442,10000,0,9994,Ab2_G0,-252882,-251923
CCND1,-266442,10000,0,9994,Ab2_G0,-254982,-254023
CCND1,-266442,10000,0,9994,Ab2_G0,-26232,-24373
CCND1,-266442,10000,0,9994,Ab2_G0,-37632,-36783
CCND1,-266442,10000,0,9994,Ab2_G0,-50832,-49723
CCND1,-266442,10000,0,9994,Ab2_G0,-61482,-60723
CCND1,-266442,10000,0,9994,Ab2_G0,-69682,-68073
CCND1,-266442,10000,0,9994,Ab2_G0,-76282,-75423
CCND1,-266442,10000,0,9994,Ab2_G0,-92932,-91073
CCND1,-266442,10000,0,9994,Ab2_G0,-97282,-95073
CCND1,-266442,10000,0,9994,Ab4_G0,-107532,-106873
CCND1,-266442,10000,0,9994,Ab4_G0,-124832,-124123
CCND1,-266442,10000,0,9994,Ab4_G0,-148832,-147673
CCND1,-266442,10000,0,9994,Ab4_G0,-155812,-155153
CCND1,-266442,10000,0,9994,Ab4_G0,-157032,-156273
CCND1,-266442,10000,0,9994,Ab4_G0,-170282,-168923
CCND1,-266442,10000,0,9994,Ab4_G0,-172082,-170873
CCND1,-266442,10000,0,9994,Ab4_G0,-192082,-191473
CCND1,-266442,10000,0,9994,Ab4_G0,-204582,-203923
CCND1,-266442,10000,0,9994,Ab4_G0,-209882,-209273
CCND1,-266442,10000,0,9994,Ab4_G0,-223532,-222453
CCND1,-266442,10000,0,9994,Ab4_G0,-230682,-229823
CCND1,-266442,10000,0,9994,Ab4_G0,-232282,-231013
CCND1,-266442,10000,0,9994,Ab4_G0,-240182,-239233
CCND1,-266442,10000,0,9994,Ab4_G0,-255032,-253973
CCND1,-266442,10000,0,9994,Ab4_G0,-26232,-24573
CCND1,-266442,10000,0,9994,Ab4_G0,-266332,-265323
CCND1,-266442,10000,0,9994,Ab4_G0,2868,4127
CCND1,-266442,10000,0,9994,Ab4_G0,-37632,-36783
CCND1,-266442,10000,0,9994,Ab4_G0,-69682,-68073
CCND1,-266442,10000,0,9994,Ab4_G0,-76192,-75523
CCND1,-266442,10000,0,9994,Ab4_G0,-92232,-91473
CCND1,-266442,10000,0,9994,Ab4_G0,-97032,-96273
CCND1,-266442,10000,0,9994,Ab6_G0,-104032,-103423
CCND1,-266442,10000,0,9994,Ab6_G0,-105882,-104523
CCND1,-266442,10000,0,9994,Ab6_G0,-107532,-106873
CCND1,-266442,10000,0,9994,Ab6_G0,-127,1022
CCND1,-266442,10000,0,9994,Ab6_G0,-132832,-132123
CCND1,-266442,10000,0,9994,Ab6_G0,1458,2327
CCND1,-266442,10000,0,9994,Ab6_G0,-154632,-153573
CCND1,-266442,10000,0,9994,Ab6_G0,-157032,-156273
CCND1,-266442,10000,0,9994,Ab6_G0,-170482,-168873
CCND1,-266442,10000,0,9994,Ab6_G0,-172182,-170873
CCND1,-266442,10000,0,9994,Ab6_G0,-192082,-191223
CCND1,-266442,10000,0,9994,Ab6_G0,-193982,-193073
CCND1,-266442,10000,0,9994,Ab6_G0,-202582,-201223
CCND1,-266442,10000,0,9994,Ab6_G0,-223382,-222453
CCND1,-266442,10000,0,9994,Ab6_G0,-230682,-229873
CCND1,-266442,10000,0,9994,Ab6_G0,-232282,-231013
CCND1,-266442,10000,0,9994,Ab6_G0,-25682,-24373
CCND1,-266442,10000,0,9994,Ab6_G0,-266442,-265423
CCND1,-266442,10000,0,9994,Ab6_G0,-37632,-36783
CCND1,-266442,10000,0,9994,Ab6_G0,-50832,-50123
CCND1,-266442,10000,0,9994,Ab6_G0,-61382,-60423
CCND1,-266442,10000,0,9994,Ab6_G0,6418,7277
CCND1,-266442,10000,0,9994,Ab6_G0,-69682,-67873
CCND1,-266442,10000,0,9994,Ab6_G0,-74732,-73723
CCND1,-266442,10000,0,9994,Ab6_G0,-76382,-75523
CCND1,-266442,10000,0,9994,Ab6_G0,-92932,-91433
CCND1,-266442,10000,0,9994,Ab6_G0,-95282,-94543
CCND1,-266442,10000,0,9994,Ab7_G0,-107532,-106873
CCND1,-266442,10000,0,9994,Ab7_G0,-132832,-132123
CCND1,-266442,10000,0,9994,Ab7_G0,-157032,-156273
CCND1,-266442,10000,0,9994,Ab7_G0,-170482,-169623
CCND1,-266442,10000,0,9994,Ab7_G0,-171982,-170873
CCND1,-266442,10000,0,9994,Ab7_G0,-192082,-191323
CCND1,-266442,10000,0,9994,Ab7_G0,-194082,-193073
CCND1,-266442,10000,0,9994,Ab7_G0,-202332,-201683
CCND1,-266442,10000,0,9994,Ab7_G0,-223382,-222453
CCND1,-266442,10000,0,9994,Ab7_G0,-230482,-229823
CCND1,-266442,10000,0,9994,Ab7_G0,-232282,-231013
CCND1,-266442,10000,0,9994,Ab7_G0,-243032,-242373
CCND1,-266442,10000,0,9994,Ab7_G0,-25682,-24573
CCND1,-266442,10000,0,9994,Ab7_G0,-266332,-265423
CCND1,-266442,10000,0,9994,Ab7_G0,-37632,-36783
CCND1,-266442,10000,0,9994,Ab7_G0,-50832,-50123
CCND1,-266442,10000,0,9994,Ab7_G0,-69682,-68023
CCND1,-266442,10000,0,9994,Ab7_G0,-76282,-75523
CCND1,-266442,10000,0,9994,Ab7_G0,-92132,-91433
CCND2,-37648,25340,0,25340,Ab4_G0,-1898,-589
CCND2,-37648,25340,0,25340,Ab4_G0,-31648,-30239
CCND2,-37648,25340,0,25340,Ab4_G0,-37648,-37039
CCND2,-37648,25340,0,25340,Ab4_G0,4102,4911
CCND2,-37648,25340,0,25340,Ab6_G0,-31478,-30289
CCND2,-37648,25340,0,25340,Ab6_G0,4102,5111
CCND2,-37648,25340,0,25340,Ab7_G0,4102,4961
CCND3,-10000,94638,0,94638,Ab2_G0,21804,22863
CCND3,-10000,94638,0,94638,Ab2_G0,37054,37963
CCND3,-10000,94638,0,94638,Ab2_G0,66254,67313
CCND3,-10000,94638,0,94638,Ab2_G0,8354,9113
CCND3,-10000,94638,0,94638,Ab2_G0,90254,92063
CCND3,-10000,94638,0,94638,Ab4_G0,10254,10963
CCND3,-10000,94638,0,94638,Ab4_G0,26144,26863
CCND3,-10000,94638,0,94638,Ab4_G0,36854,37963
CCND3,-10000,94638,0,94638,Ab4_G0,6074,7113
CCND3,-10000,94638,0,94638,Ab4_G0,66254,67313
CCND3,-10000,94638,0,94638,Ab4_G0,68964,69613
CCND3,-10000,94638,0,94638,Ab4_G0,90654,91763
CCND3,-10000,94638,0,94638,Ab6_G0,16354,17263
CCND3,-10000,94638,0,94638,Ab6_G0,21804,22863
CCND3,-10000,94638,0,94638,Ab6_G0,26154,26963
CCND3,-10000,94638,0,94638,Ab6_G0,2874,3513
CCND3,-10000,94638,0,94638,Ab6_G0,36954,37963
CCND3,-10000,94638,0,94638,Ab6_G0,66254,67313
CCND3,-10000,94638,0,94638,Ab6_G0,88854,92363
CCND3,-10000,94638,0,94638,Ab7_G0,10254,10963
CCND3,-10000,94638,0,94638,Ab7_G0,21804,22863
CCND3,-10000,94638,0,94638,Ab7_G0,26154,26813
CCND3,-10000,94638,0,94638,Ab7_G0,2874,3513
CCND3,-10000,94638,0,94638,Ab7_G0,36954,37963
CCND3,-10000,94638,0,94638,Ab7_G0,68964,69613
CCND3,-10000,94638,0,94638,Ab7_G0,90254,91313
CCND3,-10000,94638,0,94638,Ab7_G0,92754,93463
CCNE1,-76309,34840,0,9506,Ab2_G0,1191,1850
CCNE1,-76309,34840,0,9506,Ab2_G0,-20909,-20270
CCNE1,-76309,34840,0,9506,Ab2_G0,-28859,-27980
CCNE1,-76309,34840,0,9506,Ab2_G0,-56409,-55700
CCNE1,-76309,34840,0,9506,Ab2_G0,-67809,-67150
CCNE1,-76309,34840,0,9506,Ab2_G0,-73159,-72500
CCNE1,-76309,34840,0,9506,Ab2_G0,-76309,-75700
CCNE1,-76309,34840,0,9506,Ab4_G0,1191,1850
CCNE1,-76309,34840,0,9506,Ab4_G0,16541,17450
CCNE1,-76309,34840,0,9506,Ab4_G0,-20909,-20270
CCNE1,-76309,34840,0,9506,Ab4_G0,-28909,-27980
CCNE1,-76309,34840,0,9506,Ab4_G0,-6359,-5500
CCNE1,-76309,34840,0,9506,Ab6_G0,16541,17450
CCNE1,-76309,34840,0,9506,Ab6_G0,-20909,-20270
CCNE1,-76309,34840,0,9506,Ab6_G0,-22609,-21920
CCNE1,-76309,34840,0,9506,Ab6_G0,-28859,-28050
CCNE1,-76309,34840,0,9506,Ab6_G0,34191,34840
CCNE1,-76309,34840,0,9506,Ab6_G0,-56409,-55800
CCNE1,-76309,34840,0,9506,Ab6_G0,-6559,-5500
CCNE1,-76309,34840,0,9506,Ab6_G0,-67809,-67150
CCNE1,-76309,34840,0,9506,Ab6_G0,-73109,-72500
CCNE1,-76309,34840,0,9506,Ab6_G0,-76309,-75450
CCNE1,-76309,34840,0,9506,Ab6_G0,-930,959
CCNE1,-76309,34840,0,9506,Ab7_G0,1191,1850
CCNE1,-76309,34840,0,9506,Ab7_G0,-20909,-20270
CCNE1,-76309,34840,0,9506,Ab7_G0,-28909,-28100
CCNE1,-76309,34840,0,9506,Ab7_G0,-6559,-5500
CCNE1,-76309,34840,0,9506,Ab7_G0,-67809,-67150
CD34,-10000,39111,0,22371,Ab2_G0,37902,39111
CD34,-10000,39111,0,22371,Ab6_G0,36832,38861
CD9,-18489,114250,0,34489,Ab2_G0,-16289,-15530
CD9,-18489,114250,0,34489,Ab2_G0,67511,68520
CD9,-18489,114250,0,34489,Ab2_G0,83361,84320
CD9,-18489,114250,0,34489,Ab4_G0,112461,114250
CD9,-18489,114250,0,34489,Ab4_G0,83361,84370
CD9,-18489,114250,0,34489,Ab6_G0,112761,114250
CD9,-18489,114250,0,34489,Ab6_G0,11861,12620
CD9,-18489,114250,0,34489,Ab6_G0,-17139,-16330
